iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
115,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
116,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
117,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
118,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
119,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
120,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
121,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
122,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
123,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
124,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
125,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
126,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
127,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
128,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
129,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
130,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
131,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
132,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
133,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
134,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
135,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
136,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
137,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
138,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
139,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
140,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
141,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
142,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
143,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
144,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
145,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
146,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
147,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
148,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
149,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
150,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
151,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
152,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
153,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
154,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
155,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
156,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
157,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
158,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
159,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
160,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
161,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
162,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
163,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
164,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
165,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
166,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
167,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
168,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
169,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
170,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
171,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
172,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
173,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
174,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
175,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
176,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
177,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
178,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
179,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
180,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
181,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
182,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
183,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
184,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
185,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
186,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
187,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
188,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
189,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
190,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
191,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
192,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
193,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
194,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
195,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
196,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
197,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
198,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
199,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
200,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
201,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
202,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
203,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
204,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
205,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
206,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
207,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
208,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
209,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
210,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
211,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
212,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
213,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
214,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
215,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
216,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
217,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
218,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
219,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
220,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
221,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
222,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
223,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
224,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
225,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
226,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
227,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
228,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
229,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
230,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
231,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
232,0.8933333333333333,0.1534781924429512,1.0,0.0,0.04872923424997551,0.06869298923181905,0.0002838712779837,1.3275290899924497e-05
